indicator_seq,parent_seq,agency_name,indicator_name,description,period_year,period_month,category,frequency,desired_change,indicator_unit,decimal_places,ytd_target,ytd_actual,monthly_target,monthly_actual
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,8,Safety Indicators,M,D,-,2,5.76,6.12,5.76,7.37
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,9,Safety Indicators,M,D,-,2,5.76,5.90,5.76,4.08
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,10,Safety Indicators,M,D,-,2,5.76,6.05,5.76,7.31
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,11,Safety Indicators,M,D,-,2,5.76,6.04,5.76,6.02
374903,0,NYC Transit,% of Completed Trips - NYCT Bus,The percent of total scheduled bus trips completed,2009,6,Service Indicators,M,U,%,2,99.40,99.06,99.40,98.71
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,12,Safety Indicators,M,D,-,2,5.76,6.09,5.76,6.59
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,1,Safety Indicators,M,D,-,2,5.91,4.86,5.91,4.86
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,2,Safety Indicators,M,D,-,2,5.91,4.96,5.91,5.07
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,3,Safety Indicators,M,D,-,2,5.91,4.83,5.91,4.60
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,4,Safety Indicators,M,D,-,2,5.91,5.60,5.91,7.87
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,5,Safety Indicators,M,D,-,2,5.91,5.98,5.91,7.52
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,6,Safety Indicators,M,D,-,2,5.91,6.71,5.91,10.42
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,7,Safety Indicators,M,D,-,2,5.91,6.96,5.91,8.50
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,8,Safety Indicators,M,D,-,2,5.91,7.38,5.91,10.40
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,9,Safety Indicators,M,D,-,2,5.91,7.40,5.91,7.64
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,10,Safety Indicators,M,D,-,2,5.91,7.51,5.91,8.44
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,11,Safety Indicators,M,D,-,2,5.91,7.54,5.91,7.88
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2010,12,Safety Indicators,M,D,-,2,5.91,7.64,5.91,8.88
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2011,1,Safety Indicators,M,D,-,2,7.41,4.03,7.41,4.03
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2011,2,Safety Indicators,M,D,-,2,7.41,4.04,7.41,4.06
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2011,3,Safety Indicators,M,D,-,2,7.41,7.45,7.41,4.41
